WH_capacity_size,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,wh_age,Location_Urban,Zone_North,Zone_South,Zone_West,Regional_Zone_Zone 2,Regional_Zone_Zone 3,Regional_Zone_Zone 4,Regional_Zone_Zone 5,Regional_Zone_Zone 6,Owner_Type_Company Owned,Owner_Type_Rented
2,1,1,6,3291,31,0,0,1,146,27.0,18,0,5,3,11,23089,14.0,0,0,0,1,0,0,1,0,0,0,1
3,8,0,4,3913,63,0,0,0,145,18.0,4,0,4,3,14,4146,3.0,0,0,0,1,0,0,0,1,0,0,1
2,7,0,4,3846,31,0,0,1,96,30.0,13,0,3,3,32,17090,5.0,0,0,1,0,1,0,0,0,0,1,0
1,5,4,4,4560,56,0,0,1,194,39.0,5,1,4,1,9,7071,1.0,0,0,0,1,0,0,0,0,1,1,0
3,3,1,2,4192,28,0,0,0,168,28.0,21,0,5,4,28,27111,14.0,0,1,0,0,0,0,0,0,1,0,1
1,5,3,4,5222,30,0,0,1,229,36.0,4,1,5,3,9,5102,14.0,0,0,0,1,0,0,0,0,1,0,1
3,7,0,2,4975,19,0,0,1,101,45.0,6,0,2,2,10,7099,4.0,0,0,0,1,0,0,0,1,0,0,1
1,4,0,3,5550,69,0,0,1,92,28.0,19,0,4,4,30,22128,11.0,0,0,0,1,0,0,0,0,0,0,1
3,3,2,4,5719,51,0,0,1,270,40.0,23,0,3,3,28,26098,25.0,0,1,0,0,0,0,0,0,1,0,1
3,4,0,2,5467,57,0,0,1,270,32.0,24,1,2,4,17,31063,18.0,0,1,0,0,0,0,0,1,0,0,1
3,7,0,3,5086,32,0,0,1,228,32.0,28,0,5,2,6,37072,18.0,0,0,0,1,0,0,0,0,1,1,0
3,5,0,2,5211,47,0,0,1,174,26.0,13,0,4,4,6,16141,9.0,0,1,0,0,0,0,0,0,1,1,0
3,7,0,4,5794,40,0,0,1,139,24.0,0,0,6,0,14,5076,2.0,0,1,0,0,0,0,0,1,0,0,1
1,1,0,4,5371,66,0,0,0,259,25.0,23,1,1,4,13,32120,14.0,1,1,0,0,0,0,0,0,1,0,1
3,1,1,4,5806,50,0,0,1,88,41.0,20,0,4,6,28,24098,14.0,1,1,0,0,0,0,0,0,1,1,0
2,3,0,2,3638,46,0,0,1,264,26.0,25,1,1,6,26,35063,24.0,1,0,1,0,0,0,1,0,0,1,0
1,2,0,2,2884,45,0,0,1,158,24.0,29,0,5,5,9,39095,14.0,1,0,1,0,0,0,0,0,1,1,0
1,5,0,4,5713,40,0,0,1,122,22.0,6,0,3,1,9,7073,5.0,0,0,0,1,0,0,0,0,1,1,0
2,5,2,3,4516,67,0,0,1,202,29.0,14,0,4,6,11,17060,14.0,0,0,0,1,0,0,1,0,0,1,0
3,2,5,7,4709,22,0,0,1,59,27.0,4,0,5,2,25,5126,14.0,0,0,0,1,0,0,0,1,0,1,0
1,7,5,4,4353,65,0,0,0,201,36.0,17,0,4,5,13,20082,14.0,0,1,0,0,0,0,0,0,1,0,1
2,8,0,3,5744,37,0,0,1,62,26.0,33,1,1,6,27,47079,16.0,1,1,0,0,0,1,0,0,0,1,0
2,5,0,3,5410,18,0,0,1,169,23.0,24,1,3,5,12,28112,25.0,0,0,0,1,1,0,0,0,0,0,1
2,0,3,5,5158,55,0,0,1,78,30.0,5,0,1,4,11,6136,14.0,0,0,0,1,0,0,1,0,0,1,0
3,8,2,4,4585,54,0,0,1,136,48.0,17,1,2,6,25,22093,18.0,0,0,0,1,0,0,0,1,0,0,1
2,4,3,4,5964,68,0,0,1,71,29.0,22,1,5,5,26,28150,14.0,0,1,0,0,0,0,1,0,0,1,0
1,8,0,3,4217,26,0,0,1,255,34.0,27,0,3,6,16,34147,26.0,0,1,0,0,0,0,0,0,0,1,0
2,4,0,5,4701,15,0,0,0,210,26.0,23,1,2,3,18,32114,19.0,0,0,0,1,1,0,0,0,0,0,1
3,2,1,3,4011,32,0,0,1,71,29.0,15,0,4,3,25,17065,14.0,0,1,0,0,0,0,0,1,0,0,1
2,0,1,2,5321,21,0,0,0,131,23.0,28,0,1,2,32,37147,14.0,0,0,1,0,1,0,0,0,0,1,0
2,4,0,7,4013,32,1,0,1,86,29.0,7,0,4,1,26,8091,4.0,0,0,0,1,0,0,1,0,0,0,1
3,5,3,3,3983,33,0,0,0,268,23.0,15,0,2,4,23,18122,14.0,0,0,0,1,0,0,0,0,1,0,1
1,5,0,4,5463,30,0,0,1,82,40.0,30,0,3,6,2,37074,21.0,0,0,1,0,0,0,0,0,1,1,0
2,7,4,4,4475,19,0,0,1,140,22.0,14,0,5,4,19,18062,14.0,0,0,0,1,0,1,0,0,0,1,0
3,6,0,3,5484,33,0,0,1,191,30.0,4,0,2,3,23,5078,14.0,0,1,0,0,0,0,0,0,1,1,0
2,2,0,2,4176,43,0,0,1,190,31.0,18,0,1,3,26,22071,14.0,0,0,1,0,0,0,1,0,0,1,0
2,8,1,3,4146,49,0,0,0,84,19.0,26,0,5,3,19,33082,14.0,0,0,0,1,0,1,0,0,0,0,1
3,3,0,2,4553,30,0,0,1,186,35.0,15,1,3,4,14,18147,10.0,0,0,0,1,0,0,0,1,0,1,0
3,8,0,4,4732,55,0,0,0,75,38.0,20,1,1,5,10,25093,10.0,0,0,0,1,0,0,0,1,0,0,1
2,4,0,3,5516,22,0,0,1,123,29.0,8,1,2,3,20,11131,3.0,0,0,1,0,0,0,1,0,0,0,1
2,8,0,2,5337,42,0,0,0,193,17.0,6,0,3,1,26,7068,2.0,0,0,1,0,0,0,1,0,0,1,0
2,2,0,3,7822,35,0,0,0,76,50.0,37,1,1,5,27,49091,14.0,0,1,0,0,0,1,0,0,0,1,0
1,0,2,3,5577,69,0,0,1,230,37.0,28,0,3,4,13,33100,14.0,0,1,0,0,0,0,0,0,1,0,1
2,1,0,4,4166,41,0,0,1,199,26.0,9,0,3,5,18,11068,14.0,0,0,0,1,1,0,0,0,0,0,1
2,2,0,4,3409,69,0,0,1,241,24.0,34,0,4,3,22,43081,14.0,1,1,0,0,1,0,0,0,0,1,0
2,2,1,3,4718,57,0,0,0,208,22.0,24,0,3,5,19,29073,14.0,0,1,0,0,0,1,0,0,0,0,1
1,5,0,3,4686,36,0,0,1,60,32.0,14,0,3,3,8,17095,9.0,0,0,0,1,0,0,0,0,1,1,0
2,1,0,4,5924,54,0,0,1,85,31.0,34,0,2,4,26,46121,14.0,0,0,0,1,0,0,1,0,0,0,1
3,0,0,2,4463,34,0,0,1,260,30.0,7,0,5,1,25,9096,14.0,0,0,1,0,0,0,0,1,0,1,0
3,5,2,3,3305,30,0,0,1,222,26.0,12,0,3,4,6,13085,8.0,1,0,0,1,0,0,0,0,1,0,1
3,6,2,2,5499,24,0,0,0,61,28.0,14,0,4,3,10,16066,14.0,0,0,0,1,0,0,0,1,0,1,0
3,7,1,5,5016,52,0,0,1,100,36.0,14,0,2,4,14,18079,14.0,0,0,0,1,0,0,0,1,0,1,0
1,0,2,3,4673,26,0,0,0,257,36.0,24,0,4,3,2,27104,14.0,0,0,1,0,0,0,0,0,1,1,0
2,7,0,2,4952,69,0,0,1,90,42.0,13,0,2,4,11,18122,7.0,0,0,0,1,0,0,1,0,0,1,0
3,1,0,2,3467,27,0,0,1,194,28.0,0,0,6,0,28,4115,14.0,0,1,0,0,0,0,0,0,1,1,0
2,5,0,3,7850,18,0,0,0,119,21.0,18,0,4,6,27,20076,10.0,0,0,0,1,0,1,0,0,0,1,0
3,4,0,4,4943,30,0,0,1,183,62.0,0,0,6,0,23,6123,2.0,0,1,0,0,0,0,0,0,1,0,1
1,6,4,4,7505,42,0,0,1,234,40.0,22,0,2,4,9,27105,14.0,0,1,0,0,0,0,0,0,1,1,0
1,5,0,6,4435,69,0,0,1,224,29.0,23,0,3,3,13,27121,24.0,0,1,0,0,0,0,0,0,1,1,0
2,2,4,4,6478,64,0,0,0,98,15.0,22,0,5,3,26,27109,14.0,0,0,0,1,0,0,1,0,0,0,1
1,4,4,4,5204,68,0,1,1,222,31.0,24,1,1,4,15,32059,15.0,0,1,0,0,0,0,0,0,1,0,1
1,1,0,4,3856,61,0,0,0,78,29.0,5,0,3,1,9,6151,14.0,0,0,0,1,0,0,0,0,1,0,1
2,2,0,2,4545,50,0,0,0,238,15.0,13,0,3,4,26,16089,14.0,0,0,0,1,0,0,1,0,0,0,1
2,0,5,2,3982,33,0,0,1,217,30.0,15,0,1,2,19,19079,14.0,0,0,1,0,0,1,0,0,0,1,0
3,6,4,2,7501,30,0,0,1,177,28.0,4,0,5,3,4,6087,14.0,0,1,0,0,0,0,0,0,1,0,1
2,3,2,2,5449,54,0,0,1,90,29.0,18,1,1,3,26,24097,14.0,1,1,0,0,0,0,1,0,0,1,0
2,6,0,3,4250,60,0,0,0,267,15.0,11,1,4,3,11,15142,7.0,0,0,0,1,0,0,1,0,0,0,1
3,7,0,4,4947,69,0,0,0,70,24.0,26,0,2,2,29,35118,17.0,0,1,0,0,0,0,0,0,1,1,0
2,7,0,2,3970,22,1,0,1,156,40.0,7,1,4,3,27,8126,14.0,0,0,1,0,0,1,0,0,0,1,0
2,0,0,4,3900,31,0,0,1,127,33.0,24,0,3,2,26,30073,14.0,0,0,0,1,0,0,1,0,0,1,0
1,4,0,2,4968,67,0,0,0,107,21.0,5,1,1,4,2,7083,14.0,1,0,1,0,0,0,0,0,1,0,1
2,1,0,3,5308,56,1,0,1,99,46.0,0,0,6,0,18,4144,14.0,0,1,0,0,1,0,0,0,0,1,0
3,2,1,2,5045,59,0,0,0,148,49.0,15,0,4,5,23,18070,14.0,0,0,0,1,0,0,0,0,1,1,0
2,8,0,4,9581,23,0,0,1,218,28.0,4,0,2,1,19,5059,14.0,0,0,0,1,0,1,0,0,0,1,0
2,1,0,4,3619,68,0,0,1,90,33.0,14,0,3,4,11,16108,14.0,0,0,0,1,0,0,1,0,0,1,0
1,4,0,2,4435,24,0,0,0,61,28.0,18,0,4,4,9,23087,13.0,0,0,1,0,0,0,0,0,1,1,0
3,2,0,3,3829,57,0,0,0,95,19.0,19,0,1,2,6,25078,14.0,0,0,0,1,0,0,0,0,1,0,1
1,8,0,4,4166,58,0,0,1,57,28.0,24,1,5,3,9,34126,12.0,0,1,0,0,0,0,0,0,1,1,0
2,5,0,3,7355,47,0,0,1,60,28.0,25,0,3,4,1,32123,18.0,0,0,0,1,1,0,0,0,0,1,0
2,3,0,2,4720,66,1,0,1,149,28.0,38,0,2,6,12,51140,19.0,1,1,0,0,1,0,0,0,0,1,0
2,2,0,4,4224,29,0,0,1,269,25.0,25,0,3,6,26,30091,14.0,0,1,0,0,0,0,1,0,0,0,1
3,6,0,3,4690,63,0,0,1,106,29.0,22,0,5,4,6,27108,19.0,0,0,0,1,0,0,0,0,1,0,1
2,8,3,2,3696,70,0,0,1,89,44.0,19,0,4,6,26,22081,14.0,0,1,0,0,0,0,1,0,0,1,0
2,1,0,1,3545,17,0,0,1,223,28.0,8,0,5,2,27,10083,14.0,0,1,0,0,0,1,0,0,0,1,0
2,0,0,4,4947,21,0,0,1,107,26.0,19,0,1,3,27,23070,14.0,0,0,0,1,0,1,0,0,0,1,0
3,4,0,2,4042,51,0,0,0,193,18.0,28,0,2,5,23,38114,25.0,1,1,0,0,0,0,0,0,1,0,1
1,5,0,10,5025,24,0,0,1,160,21.0,38,0,4,5,9,47145,17.0,0,0,0,1,0,0,0,0,1,1,0
2,1,1,2,5527,36,0,0,1,248,29.0,18,0,3,5,32,22118,14.0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,2,4208,44,0,0,1,94,49.0,7,0,4,1,1,8128,14.0,0,1,0,0,1,0,0,0,0,1,0
2,5,0,2,4119,43,0,0,1,254,45.0,6,0,3,2,26,7095,6.0,0,0,1,0,0,0,1,0,0,1,0
3,4,1,2,4707,33,0,0,1,138,27.0,25,0,2,3,29,32059,24.0,0,0,1,0,0,0,0,0,1,1,0
2,4,0,4,8304,17,0,0,0,103,28.0,8,1,3,1,26,10134,3.0,0,1,0,0,0,0,1,0,0,1,0
3,5,1,4,5788,24,0,0,1,147,46.0,13,0,3,2,23,15104,14.0,0,0,0,1,0,0,0,0,1,1,0
3,3,0,4,4418,18,0,0,0,195,19.0,23,1,5,2,6,30135,14.0,0,1,0,0,0,0,0,0,1,0,1
1,4,0,4,4523,25,0,0,0,156,20.0,21,1,5,3,31,28086,13.0,0,1,0,0,0,0,0,0,0,0,1
2,4,0,2,4062,42,0,0,1,148,32.0,5,1,2,2,20,7138,5.0,0,0,1,0,0,0,1,0,0,1,0
1,5,3,4,4107,17,0,0,1,253,27.0,17,1,5,4,13,22087,14.0,0,1,0,0,0,0,0,0,1,0,1
1,3,0,2,5451,70,0,0,0,97,25.0,23,0,5,5,31,30120,16.0,0,1,0,0,0,0,0,0,0,1,0
2,3,0,2,4502,54,0,0,0,236,30.0,5,1,5,2,1,7067,3.0,0,1,0,0,1,0,0,0,0,0,1
3,1,0,3,4744,20,0,0,1,115,39.0,16,0,5,6,17,21131,14.0,1,1,0,0,0,0,0,1,0,0,1
2,7,0,2,4622,55,0,0,0,241,24.0,15,1,3,4,26,19066,13.0,0,1,0,0,0,0,1,0,0,0,1
2,4,0,2,4344,28,1,1,1,94,28.0,19,1,1,2,26,27091,12.0,0,0,1,0,0,0,1,0,0,1,0
2,8,5,4,4853,30,0,0,0,235,34.0,16,0,2,2,26,20123,14.0,0,0,0,1,0,0,1,0,0,1,0
2,0,0,4,5299,17,0,0,1,270,27.0,8,0,3,3,27,9131,14.0,0,0,0,0,0,1,0,0,0,1,0
2,1,5,4,5086,35,0,0,1,126,22.0,6,0,2,3,26,7132,14.0,0,1,0,0,0,0,1,0,0,1,0
3,7,0,2,5396,46,0,0,0,118,32.0,27,0,2,3,28,34120,20.0,0,1,0,0,0,0,0,0,1,1,0
2,7,0,3,5072,46,0,0,1,222,35.0,16,1,1,2,27,23095,9.0,0,1,0,0,0,1,0,0,0,1,0
3,0,0,2,5265,43,0,0,0,205,34.0,20,0,2,2,28,26065,14.0,0,1,0,0,0,0,0,0,1,0,1
2,0,0,5,4619,64,1,1,1,271,28.0,19,0,3,1,27,22124,14.0,0,1,0,0,0,1,0,0,0,0,1
1,2,2,3,5399,62,0,0,1,164,44.0,23,1,1,6,15,30102,14.0,0,0,0,1,0,0,0,0,1,1,0
3,7,2,2,4773,44,0,0,1,230,43.0,16,1,3,2,6,19061,14.0,0,0,0,1,0,0,0,0,1,1,0
1,7,1,2,5529,70,0,0,0,164,21.0,13,0,4,3,21,15108,14.0,0,0,1,0,0,0,0,0,0,0,1
1,2,2,3,4618,29,0,0,1,60,29.0,4,0,3,1,21,5086,14.0,0,0,0,1,0,0,0,0,0,1,0
3,0,0,2,4977,57,0,0,1,66,38.0,18,0,1,2,23,22110,14.0,0,1,0,0,0,0,0,0,1,0,1
3,8,2,2,6038,56,0,0,0,143,23.0,14,0,5,5,23,18083,14.0,1,1,0,0,0,0,0,0,1,0,1
3,4,3,2,5198,40,0,0,0,264,26.0,25,0,4,4,24,29057,23.0,0,1,0,0,0,0,0,1,0,0,1
2,4,1,3,4380,67,0,0,1,255,25.0,7,1,5,2,12,10135,3.0,0,0,0,1,1,0,0,0,0,0,1
1,4,4,4,7054,57,0,0,1,77,40.0,7,0,4,2,9,9103,14.0,0,1,0,0,0,0,0,0,1,1,0
2,7,2,4,4734,61,0,0,0,222,27.0,10,0,5,6,11,13091,14.0,0,0,1,0,0,0,1,0,0,0,1
2,8,0,4,5537,52,0,0,1,177,27.0,4,0,3,3,11,4090,4.0,0,0,0,1,0,0,1,0,0,0,1
3,6,2,2,5014,59,1,1,1,65,46.0,23,0,5,4,23,31134,21.0,0,1,0,0,0,0,0,0,1,1,0
3,6,2,4,4309,17,1,0,1,80,32.0,25,1,1,3,17,33137,20.0,0,1,0,0,0,0,0,1,0,1,0
1,8,1,4,5397,16,0,0,1,248,36.0,8,0,3,1,30,9125,8.0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,2,6899,33,0,0,0,154,18.0,13,0,3,2,14,15130,14.0,0,0,1,0,0,0,0,1,0,0,1
2,5,1,2,6167,50,0,0,1,247,25.0,4,0,5,2,32,5095,14.0,0,0,1,0,1,0,0,0,0,1,0
1,4,4,3,5497,29,0,0,1,180,23.0,22,0,3,4,21,26140,17.0,0,1,0,0,0,0,0,0,0,0,1
2,4,0,2,5184,68,0,0,1,211,20.0,33,1,2,4,19,43087,18.0,0,1,0,0,0,1,0,0,0,1,0
2,0,5,3,4774,67,0,0,0,197,21.0,5,0,2,3,11,7104,14.0,0,0,0,1,0,0,1,0,0,1,0
2,3,0,3,4874,41,0,0,1,154,27.0,10,0,5,1,32,13057,5.0,0,0,1,0,1,0,0,0,0,0,1
1,5,2,4,6118,58,0,0,0,151,23.0,6,1,5,3,31,9117,14.0,0,0,0,1,0,0,0,0,0,1,0
3,6,0,3,4874,18,0,0,1,159,35.0,20,1,5,5,23,28115,10.0,0,0,0,1,0,0,0,0,1,1,0
2,8,0,3,6460,56,0,0,0,251,29.0,6,0,3,1,27,7059,5.0,0,0,1,0,0,1,0,0,0,0,1
2,5,0,4,3783,64,0,0,0,179,28.0,10,1,4,1,19,11080,8.0,0,0,1,0,0,1,0,0,0,0,1
2,3,0,2,4038,30,0,0,1,189,24.0,5,0,3,3,32,5062,7.0,0,0,1,0,1,0,0,0,0,1,0
1,4,0,4,4918,64,0,0,1,106,23.0,25,1,2,2,2,32133,26.0,0,0,1,0,0,0,0,0,1,0,1
2,0,3,2,5763,56,0,0,1,108,29.0,10,0,4,4,26,12068,14.0,0,0,0,1,0,0,1,0,0,0,1
2,7,0,1,4786,43,0,0,1,162,26.0,22,0,5,3,27,29131,16.0,0,1,0,0,0,1,0,0,0,0,1
1,0,3,5,4359,47,0,0,0,127,30.0,12,0,4,2,21,13129,14.0,0,1,0,0,0,0,0,0,0,0,1
2,3,0,3,5618,61,0,0,0,174,28.0,15,1,1,3,19,21081,10.0,0,1,0,0,0,1,0,0,0,0,1
2,0,0,5,4040,55,1,0,1,133,33.0,17,0,3,3,26,21060,14.0,0,0,0,1,0,0,1,0,0,1,0
2,5,0,4,4854,65,0,0,1,115,21.0,0,0,6,0,19,6146,0.0,0,1,0,0,0,1,0,0,0,1,0
1,4,2,3,5407,55,0,0,1,81,30.0,6,0,3,3,3,7099,14.0,0,1,0,0,0,0,0,0,0,1,0
2,3,0,8,4727,19,0,0,1,73,30.0,25,0,5,4,12,32137,25.0,1,0,0,1,1,0,0,0,0,0,1
1,7,0,2,3839,32,0,0,0,156,44.0,4,0,3,6,2,5140,14.0,0,0,1,0,0,0,0,0,1,0,1
1,8,3,2,3850,33,0,0,1,191,28.0,4,1,5,1,21,5070,4.0,0,0,1,0,0,0,0,0,0,1,0
3,5,0,3,5013,17,0,0,1,112,30.0,30,1,3,3,28,39079,24.0,0,1,0,0,0,0,0,0,1,1,0
2,2,0,2,4949,46,0,0,1,175,28.0,8,0,3,5,32,10103,14.0,0,0,1,0,1,0,0,0,0,1,0
2,6,4,2,4080,46,0,1,1,158,29.0,24,1,1,6,19,31074,18.0,0,0,1,0,0,1,0,0,0,0,1
1,4,3,2,5208,67,0,0,0,79,16.0,9,0,2,3,31,11102,14.0,0,1,0,0,0,0,0,0,0,0,1
3,8,5,3,3890,48,0,0,1,172,37.0,7,1,1,2,28,10139,14.0,0,1,0,0,0,0,0,0,1,1,0
3,5,4,2,5599,65,0,0,1,220,22.0,17,1,1,6,17,22072,14.0,0,1,0,0,0,0,0,1,0,1,0
2,2,1,3,4534,40,0,0,0,117,19.0,19,1,4,2,19,23134,14.0,0,0,0,1,0,1,0,0,0,0,1
3,0,0,4,4438,29,0,0,0,97,34.0,12,0,2,2,28,15125,14.0,0,1,0,0,0,0,0,0,1,1,0
3,7,1,3,4570,45,1,1,0,175,30.0,18,1,1,5,25,24151,14.0,0,0,1,0,0,0,0,1,0,1,0
3,1,0,2,5275,48,0,0,0,124,31.0,36,0,4,3,25,44059,14.0,0,0,0,1,0,0,0,1,0,0,1
3,3,2,3,5403,20,0,0,1,163,29.0,4,1,1,4,17,5102,14.0,0,1,0,0,0,0,0,1,0,1,0
2,4,2,2,5852,47,0,0,1,97,25.0,25,1,1,2,32,33095,20.0,0,0,1,0,1,0,0,0,0,1,0
2,8,0,6,3614,18,0,0,0,265,24.0,34,1,5,3,26,45068,17.0,0,0,0,0,0,0,1,0,0,0,1
2,3,0,2,4798,41,0,0,0,63,22.0,32,1,1,5,1,42138,26.0,1,0,1,0,1,0,0,0,0,1,0
3,5,0,2,4184,15,0,0,1,245,25.0,35,0,3,6,25,43120,18.0,0,0,1,0,0,0,0,1,0,1,0
2,8,0,2,4282,51,0,0,0,94,38.0,21,0,2,1,18,30065,9.0,0,1,0,0,1,0,0,0,0,1,0
2,2,1,4,5402,35,0,0,1,269,20.0,4,0,5,2,12,5093,14.0,0,1,0,0,1,0,0,0,0,1,0
1,4,0,4,6601,69,0,0,0,195,32.0,5,1,5,1,30,7109,3.0,0,0,0,1,0,0,0,0,0,0,1
2,4,0,4,6582,51,0,0,0,271,24.0,24,1,1,5,26,31083,14.0,0,1,0,0,0,0,1,0,0,0,1
3,7,0,4,5049,45,0,0,0,206,18.0,19,0,2,2,6,24085,12.0,0,1,0,0,0,0,0,0,1,0,1
3,3,4,2,5138,28,0,0,1,92,30.0,23,0,5,6,17,29116,17.0,0,1,0,0,0,0,0,1,0,0,1
3,0,2,3,3721,19,0,0,1,115,25.0,14,0,1,6,28,17136,14.0,0,1,0,0,0,0,0,0,1,0,1
3,3,0,3,3485,70,0,0,0,119,23.0,12,0,2,5,24,15107,14.0,1,1,0,0,0,0,0,1,0,0,1
3,7,0,5,4787,69,0,0,1,243,34.0,13,0,2,2,24,16080,14.0,0,1,0,0,0,0,0,1,0,1,0
3,1,0,2,3446,40,0,0,0,154,24.0,12,0,5,2,6,16061,14.0,0,0,0,1,0,0,0,0,1,1,0
2,1,0,2,4361,43,0,0,1,143,24.0,22,0,5,6,26,28082,14.0,0,0,0,1,0,0,1,0,0,0,1
1,8,0,3,5639,52,1,0,1,221,32.0,20,0,3,3,13,23102,13.0,0,1,0,0,0,0,0,0,1,0,1
3,6,0,5,8332,33,0,0,1,214,27.0,24,0,5,3,6,30149,21.0,0,0,0,1,0,0,0,0,1,1,0
1,8,1,5,3557,46,0,0,0,61,28.0,18,0,2,2,9,23144,15.0,0,0,0,1,0,0,0,0,1,1,0
3,8,0,3,4412,39,0,0,0,77,32.0,26,0,5,4,23,32067,22.0,0,0,0,1,0,0,0,0,1,1,0
2,1,0,4,5690,18,0,0,1,214,28.0,20,0,3,2,11,23073,14.0,0,0,0,1,0,0,1,0,0,0,1
3,8,3,2,4415,44,0,0,1,155,33.0,18,1,1,3,23,23151,15.0,0,1,0,0,0,0,0,0,1,1,0
3,6,2,3,4742,30,0,0,1,247,32.0,11,1,1,5,25,15102,14.0,0,0,1,0,0,0,0,1,0,0,1
2,6,1,3,5717,30,1,0,1,202,36.0,17,0,4,5,26,21118,17.0,0,1,0,0,0,0,1,0,0,0,1
3,6,0,7,3709,58,0,0,1,124,40.0,12,0,2,1,6,17093,9.0,0,0,0,1,0,0,0,0,1,0,1
3,3,1,3,4498,66,0,0,1,165,32.0,0,0,6,0,28,3102,1.0,0,1,0,0,0,0,0,0,1,1,0
3,0,0,3,5188,64,0,0,0,204,22.0,21,0,4,2,17,24082,14.0,0,1,0,0,0,0,0,1,0,0,1
1,5,0,2,5313,52,0,0,1,193,28.0,0,0,6,0,13,5124,1.0,0,1,0,0,0,0,0,0,1,1,0
2,8,3,3,6237,66,0,0,0,134,20.0,4,1,3,6,26,4055,14.0,0,1,0,0,0,0,1,0,0,0,1
3,1,3,4,4250,45,0,1,1,150,31.0,17,0,4,6,17,19085,14.0,0,1,0,0,0,0,0,1,0,1,0
2,6,0,3,4959,62,0,0,0,152,33.0,8,0,5,3,22,11118,4.0,0,1,0,0,1,0,0,0,0,1,0
2,8,0,3,4810,61,0,0,0,129,20.0,9,1,1,5,32,12133,11.0,0,0,1,0,1,0,0,0,0,0,1
2,4,0,4,4907,20,0,0,0,85,23.0,30,0,4,4,19,38059,22.0,0,0,0,1,0,1,0,0,0,0,1
2,1,1,3,4646,20,0,0,1,256,32.0,19,0,3,6,1,22141,14.0,0,0,0,1,1,0,0,0,0,1,0
2,0,0,3,4138,54,0,0,1,263,36.0,25,0,2,4,18,32118,14.0,0,0,0,1,1,0,0,0,0,1,0
3,4,0,2,4771,50,0,0,0,210,19.0,5,0,3,1,23,6121,2.0,0,0,0,1,0,0,0,0,1,0,1
3,7,0,6,3974,50,0,0,0,203,28.0,29,0,4,3,6,35074,23.0,0,0,0,1,0,0,0,0,1,1,0
1,6,0,4,3840,41,0,0,0,90,32.0,24,0,2,4,16,31068,24.0,0,0,1,0,0,0,0,0,0,0,1
3,1,0,2,5319,17,0,0,1,77,56.0,21,0,1,4,28,30099,14.0,0,1,0,0,0,0,0,0,1,0,1
3,5,0,5,4427,35,0,0,0,60,20.0,21,1,1,4,24,31086,7.0,1,0,0,1,0,0,0,1,0,1,0
2,1,3,4,4822,28,0,0,0,237,32.0,10,1,3,6,19,12105,14.0,0,0,0,1,0,1,0,0,0,0,1
2,7,0,6,5711,54,1,0,1,246,31.0,9,0,4,5,26,11130,9.0,0,0,0,0,0,0,1,0,0,1,0
1,6,0,2,4809,42,0,0,1,269,25.0,38,0,4,3,13,47115,17.0,0,1,0,0,0,0,0,0,1,0,1
3,6,2,3,4163,32,0,0,0,87,22.0,15,0,5,4,6,18108,14.0,0,1,0,0,0,0,0,0,1,0,1
3,5,3,3,4842,19,0,0,1,74,28.0,6,0,3,4,25,7133,14.0,0,1,0,0,0,0,0,1,0,1,0
3,8,0,3,5438,45,0,0,0,92,23.0,17,0,2,4,23,23070,15.0,1,1,0,0,0,0,0,0,1,0,1
3,7,0,3,5343,32,0,0,1,110,45.0,16,0,2,2,10,23095,10.0,1,0,1,0,0,0,0,1,0,1,0
3,7,0,3,6639,35,1,0,1,74,28.0,20,1,5,5,10,26139,14.0,0,1,0,0,0,0,0,1,0,0,1
2,8,3,2,4508,48,0,0,1,123,29.0,5,0,5,5,12,7074,14.0,1,0,0,1,1,0,0,0,0,1,0
1,2,3,3,4914,41,0,0,0,174,25.0,4,0,5,1,9,5105,14.0,0,1,0,0,0,0,0,0,1,0,1
2,8,2,3,4315,61,0,0,1,214,23.0,26,0,4,5,27,30131,27.0,0,1,0,0,0,1,0,0,0,1,0
2,2,3,3,5114,63,0,0,1,239,25.0,9,1,2,3,27,12109,14.0,0,1,0,0,0,1,0,0,0,0,1
2,3,4,2,5023,53,0,0,1,79,30.0,27,1,5,6,1,35135,22.0,1,1,0,0,1,0,0,0,0,0,1
3,0,0,4,3390,25,0,0,0,226,15.0,34,0,2,4,24,45145,14.0,0,1,0,0,0,0,0,1,0,0,1
2,5,0,4,3904,32,0,0,0,134,23.0,6,0,5,3,32,8073,5.0,0,0,1,0,1,0,0,0,0,0,1
2,1,0,6,4169,64,0,0,0,206,15.0,26,0,5,3,11,36130,14.0,0,0,0,1,0,0,1,0,0,0,1
2,0,0,2,4548,45,1,0,1,255,30.0,0,0,6,0,26,3112,14.0,0,0,1,0,0,0,1,0,0,1,0
2,1,0,2,5305,47,0,0,1,89,28.0,26,0,2,6,19,34121,14.0,0,1,0,0,0,1,0,0,0,0,1
3,4,0,2,6721,44,0,0,1,246,33.0,17,0,5,3,23,22087,11.0,1,0,0,1,0,0,0,0,1,1,0
